Product_URL,Product_Image_URL,Product_Tagging,Product_Name,Product_Description,Original_Price,Discount_Price,Sizes_Available,Vouchers,Available_Colors,Color_Shown,Style_Code,Rating_Score,Review_Count
https://www.nike.com/ph/t/jordan-cmft-era-shoes-TL6zkD/HJ6778-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9ddc9768-355b-49e4-97f2-0a8ca77c5e2c/WMNS+JORDAN+CMFT+ERA.png",Standard,Jordan CMFT Era,Jordan CMFT Era,"₱6,995","₱3,847",5-11,15% off,4 Colours,Multi-Color,NK4972-778,4.7,785
https://www.nike.com/ph/t/jordan-cmft-era-shoes-TL6zkD/HJ6778-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9ddc9768-355b-49e4-97f2-0a8ca77c5e2c/WMNS+JORDAN+CMFT+ERA.png",Standard,Jordan CMFT Era,Jordan CMFT Era,"₱6,995","₱3,847",5-13,,2 Colours,Multi-Color,NK8607-177,4.6,190
https://www.nike.com/ph/t/gt-cut-academy-ep-basketball-shoes-DTdMPk/FB2598-015,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f60d24eb-46fc-4dfb-824b-3481a3609623/AIR+ZOOM+G.T.+CUT+ACADEMY+EP.png",Standard,Nike G.T. Cut Academy EP,Nike G.T. Cut Academy EP,"₱4,995","₱3,996",5-13,,2 Colours,Multi-Color,NK4018-345,4.2,772
https://www.nike.com/ph/t/gt-cut-academy-ep-basketball-shoes-DTdMPk/FB2598-015,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f60d24eb-46fc-4dfb-824b-3481a3609623/AIR+ZOOM+G.T.+CUT+ACADEMY+EP.png",Standard,Nike G.T. Cut Academy EP,Nike G.T. Cut Academy EP,"₱4,995","₱3,996",5-12,,3 Colours,Multi-Color,NK8356-961,3.6,601
https://www.nike.com/ph/t/aeroswift-dri-fit-adv-mid-rise-brief-lined-8cm-running-shorts-z7RldM/FN2329-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/f0b0831d-cf82-4f9a-9f41-e3e2de1272a9/AS+W+NK+ARSWFT+DFADVMR3INSHORT.png,Standard,Nike AeroSwift,Nike AeroSwift,"₱2,895","₱2,605.50",5-12,10% off,5 Colours,Black/White,NK7489-556,3.9,146
https://www.nike.com/ph/t/aeroswift-dri-fit-adv-mid-rise-brief-lined-8cm-running-shorts-z7RldM/FN2329-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/f0b0831d-cf82-4f9a-9f41-e3e2de1272a9/AS+W+NK+ARSWFT+DFADVMR3INSHORT.png,Standard,Nike AeroSwift,Nike AeroSwift,"₱2,895","₱2,605.50",5-12,,2 Colours,Black/White,NK4531-542,4.6,704
https://www.nike.com/ph/t/air-jordan-1-low-g-golf-shoes-8bKbqs/DD9315-118,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/21861a44-f790-48df-a176-66e9b186166b/AIR+JORDAN+1+LOW+G.png",Standard,Air Jordan 1 Low G,Air Jordan 1 Low G,"₱7,595","₱6,835.50",5-11,20% off,4 Colours,White,NK7585-987,4.4,165
https://www.nike.com/ph/t/air-jordan-1-low-g-golf-shoes-8bKbqs/DD9315-118,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/21861a44-f790-48df-a176-66e9b186166b/AIR+JORDAN+1+LOW+G.png",Standard,Air Jordan 1 Low G,Air Jordan 1 Low G,"₱7,595","₱6,835.50",5-12,,5 Colours,Blue,NK2840-245,3.9,481
https://www.nike.com/ph/t/air-max-nova-younger-shoes-0S7DfR/FN4459-004,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8e94657f-7c90-4c2b-9362-bba1874c5699/NIKE+AIR+MAX+NOVA+%28PS%29.png",Standard,Nike Air Max Nova,Recycled Materials,"₱3,345","₱2,007",5-12,,5 Colours,Black,NK1370-364,4.4,395
https://www.nike.com/ph/t/air-max-nova-younger-shoes-0S7DfR/FN4459-004,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8e94657f-7c90-4c2b-9362-bba1874c5699/NIKE+AIR+MAX+NOVA+%28PS%29.png",Standard,Nike Air Max Nova,Recycled Materials,"₱3,345","₱2,007",5-13,20% off,3 Colours,Blue,NK8545-503,3.5,279
https://www.nike.com/ph/t/air-max-cirro-slides-96vclH/DC1460-305,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a2603924-7dbf-4e2b-b329-f98977de775d/NIKE+AIR+MAX+CIRRO+SLIDE.png",Standard,Nike Air Max Cirro,Nike Air Max Cirro,"₱2,395","₱2,155.50",6-13,10% off,3 Colours,Blue,NK4437-613,3.5,664
https://www.nike.com/ph/t/air-max-cirro-slides-96vclH/DC1460-305,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a2603924-7dbf-4e2b-b329-f98977de775d/NIKE+AIR+MAX+CIRRO+SLIDE.png",Standard,Nike Air Max Cirro,Nike Air Max Cirro,"₱2,395","₱2,155.50",5-12,20% off,5 Colours,Multi-Color,NK2185-281,4.1,335
https://www.nike.com/ph/t/air-jordan-4-retro-rare-air-shoes-jG6CSt/FV5029-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/540653a2-a2aa-4e3a-8c33-6451f258946c/AIR+JORDAN+4+RETRO.png",Standard,Air Jordan 4 Retro 'Rare Air',Air Jordan 4 Retro 'Rare Air',"₱11,395","₱10,256",6-13,,2 Colours,Red,NK8327-576,4.9,427
https://www.nike.com/ph/t/air-jordan-4-retro-rare-air-shoes-jG6CSt/FV5029-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/540653a2-a2aa-4e3a-8c33-6451f258946c/AIR+JORDAN+4+RETRO.png",Standard,Air Jordan 4 Retro 'Rare Air',Air Jordan 4 Retro 'Rare Air',"₱11,395","₱10,256",5-12,20% off,3 Colours,Multi-Color,NK7931-787,4.6,596
https://www.nike.com/ph/t/zoom-vomero-5-shoes-t4v5B6/FB8825-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/db17b92b-e81f-4667-9f3d-586b4653df82/W+NIKE+ZOOM+VOMERO+5.png",Standard,Nike Zoom Vomero 5,Nike Zoom Vomero 5,"₱8,895","₱8,005.50",6-13,10% off,4 Colours,Multi-Color,NK5691-675,3.9,350
https://www.nike.com/ph/t/zoom-vomero-5-shoes-t4v5B6/FB8825-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/db17b92b-e81f-4667-9f3d-586b4653df82/W+NIKE+ZOOM+VOMERO+5.png",Standard,Nike Zoom Vomero 5,Nike Zoom Vomero 5,"₱8,895","₱8,005.50",6-13,15% off,1 Colours,Blue,NK7280-439,4.5,339
https://www.nike.com/ph/t/aone-birthday-cake-ep-aja-wilson-basketball-shoes-x3dpNX/FZ8606-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/10cb0dca-924a-449f-afc0-309944ef0a08/A%27ONE+EP.png",Standard,A'One 'Birthday Cake' EP,A'One 'Birthday Cake' EP,"₱6,295","₱5,036",6-13,,1 Colours,Multi-Color,NK8421-273,3.7,327
https://www.nike.com/ph/t/aone-birthday-cake-ep-aja-wilson-basketball-shoes-x3dpNX/FZ8606-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/10cb0dca-924a-449f-afc0-309944ef0a08/A%27ONE+EP.png",Standard,A'One 'Birthday Cake' EP,A'One 'Birthday Cake' EP,"₱6,295","₱5,036",5-11,10% off,1 Colours,Blue,NK3260-317,4.1,492
https://www.nike.com/ph/t/go-flyease-easy-on-off-shoes-3svRCL/DR5540-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/247616b5-1d3b-4777-abbb-d5e08a924b78/NIKE+GO+FLYEASE.png",Standard,Nike Go FlyEase,Nike Go FlyEase,"₱7,095","₱3,902",7-14,20% off,4 Colours,White,NK6511-850,4.1,73
https://www.nike.com/ph/t/go-flyease-easy-on-off-shoes-3svRCL/DR5540-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/247616b5-1d3b-4777-abbb-d5e08a924b78/NIKE+GO+FLYEASE.png",Standard,Nike Go FlyEase,Nike Go FlyEase,"₱7,095","₱3,902",5-12,20% off,5 Colours,White,NK6563-177,4.9,354
https://www.nike.com/ph/t/pegasus-road-running-shoes-VgCkS48j/IO9918-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b3d93198-e6b1-44c9-bde5-b285dbed6622/W+NIKE+PEGASUS+PREMIUM+ESS.png",Standard,Nike Pegasus Premium,Nike Pegasus Premium,"₱11,995","₱10,795.50",5-11,10% off,1 Colours,Multi-Color,NK4941-819,4.0,371
https://www.nike.com/ph/t/pegasus-road-running-shoes-VgCkS48j/IO9918-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b3d93198-e6b1-44c9-bde5-b285dbed6622/W+NIKE+PEGASUS+PREMIUM+ESS.png",Standard,Nike Pegasus Premium,Nike Pegasus Premium,"₱11,995","₱10,795.50",5-13,10% off,3 Colours,Blue,NK3007-470,4.3,645
https://www.nike.com/ph/t/phantom-run-2-road-running-shoes-LcSGB7/CJ0277-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ca3ffeb0-2333-4603-b3a8-cbfe36670201/NIKE+REACT+PHANTOM+RUN+FK+2.png",Standard,Nike Phantom Run 2,Nike Phantom Run 2,"₱7,195","₱3,957",5-12,,1 Colours,Blue,NK8035-692,3.7,618
https://www.nike.com/ph/t/phantom-run-2-road-running-shoes-LcSGB7/CJ0277-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ca3ffeb0-2333-4603-b3a8-cbfe36670201/NIKE+REACT+PHANTOM+RUN+FK+2.png",Standard,Nike Phantom Run 2,Nike Phantom Run 2,"₱7,195","₱3,957",6-14,10% off,4 Colours,Blue,NK8686-453,3.7,757
https://www.nike.com/ph/t/zoom-rival-fly-4-road-racing-shoes-RjvSJm/FV6040-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/eb5f714c-ab7a-41fb-b2cb-e8365c741409/NIKE+AIR+ZOOM+RIVAL+FLY+4.png",Standard,Nike Zoom Rival Fly 4,Nike Zoom Rival Fly 4,"₱5,495","₱3,022",6-13,,2 Colours,Black,NK4586-902,3.9,269
https://www.nike.com/ph/t/zoom-rival-fly-4-road-racing-shoes-RjvSJm/FV6040-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/eb5f714c-ab7a-41fb-b2cb-e8365c741409/NIKE+AIR+ZOOM+RIVAL+FLY+4.png",Standard,Nike Zoom Rival Fly 4,Nike Zoom Rival Fly 4,"₱5,495","₱3,022",5-13,,2 Colours,Multi-Color,NK2662-853,3.5,677
https://www.nike.com/ph/t/v2k-run-shoes-with-reflective-design-accents-zJV8TV/FD0736-011,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31e65a53-8983-43e2-a617-37b500600d5e/W+NIKE+V2K+RUN.png",Standard,Nike V2K Run,+5,"₱6,895","₱6,206",6-13,15% off,4 Colours,Blue,NK4497-193,4.3,428
https://www.nike.com/ph/t/v2k-run-shoes-with-reflective-design-accents-zJV8TV/FD0736-011,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31e65a53-8983-43e2-a617-37b500600d5e/W+NIKE+V2K+RUN.png",Standard,Nike V2K Run,+5,"₱6,895","₱6,206",5-11,,2 Colours,Black,NK6120-952,4.2,502
https://www.nike.com/ph/t/precision-7-easyon-basketball-shoes-LAiAX18O/FN0324-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a036ea50-1ff8-4c99-8c38-6ea3a4e3ca45/NIKE+PRECISION+VII+EASYON.png",Standard,Nike Precision 7 EasyOn,Recycled Materials,"₱3,695","₱2,956",6-14,,3 Colours,Black/White,NK6643-995,3.9,339
https://www.nike.com/ph/t/precision-7-easyon-basketball-shoes-LAiAX18O/FN0324-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a036ea50-1ff8-4c99-8c38-6ea3a4e3ca45/NIKE+PRECISION+VII+EASYON.png",Standard,Nike Precision 7 EasyOn,Recycled Materials,"₱3,695","₱2,956",7-14,20% off,5 Colours,Red,NK1938-745,4.6,53
https://www.nike.com/ph/t/vomero-18-gore-tex-waterproof-road-running-shoes-with-reflective-design-accents-wFzWbOIJ/HQ7001-300,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4c8774ac-2790-4ca4-ac95-0b5f6db19da2/NIKE+VOMERO+18+GTX.png",Standard,Nike Vomero 18 GORE-TEX,Nike Vomero 18 GORE-TEX,"₱9,995","₱7,996",5-12,15% off,4 Colours,Black/White,NK3939-293,3.5,324
https://www.nike.com/ph/t/vomero-18-gore-tex-waterproof-road-running-shoes-with-reflective-design-accents-wFzWbOIJ/HQ7001-300,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4c8774ac-2790-4ca4-ac95-0b5f6db19da2/NIKE+VOMERO+18+GTX.png",Standard,Nike Vomero 18 GORE-TEX,Nike Vomero 18 GORE-TEX,"₱9,995","₱7,996",5-13,10% off,4 Colours,Black/White,NK2216-643,4.6,81
https://www.nike.com/ph/t/sportswear-futura-365-cross-body-bag-PExW1jWH/HV6621-126,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/45531540-031a-4cc8-a61e-a9f9b1f2e83f/W+NSW+FUTURA+365+CRSSBDY-SWIRL.png",Standard,Nike Sportswear Futura 365,Recycled Materials,"₱1,395","₱1,116",6-14,10% off,4 Colours,Multi-Color,NK7968-249,4.4,103
https://www.nike.com/ph/t/sportswear-futura-365-cross-body-bag-PExW1jWH/HV6621-126,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/45531540-031a-4cc8-a61e-a9f9b1f2e83f/W+NSW+FUTURA+365+CRSSBDY-SWIRL.png",Standard,Nike Sportswear Futura 365,Recycled Materials,"₱1,395","₱1,116",5-13,20% off,1 Colours,Black/White,NK7873-101,4.3,148
https://www.nike.com/ph/t/cortez-se-shoes-L272Ml/HQ3490-099,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b28ec80a-e46e-4e2e-9a5e-3137cbb48160/NIKE+CORTEZ+SE.png",Standard,Nike Cortez SE,Nike Cortez SE,"₱5,495","₱3,297",6-13,,1 Colours,White,NK2580-179,4.6,511
https://www.nike.com/ph/t/cortez-se-shoes-L272Ml/HQ3490-099,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b28ec80a-e46e-4e2e-9a5e-3137cbb48160/NIKE+CORTEZ+SE.png",Standard,Nike Cortez SE,Nike Cortez SE,"₱5,495","₱3,297",6-13,20% off,2 Colours,Red,NK4653-497,4.7,598
https://www.nike.com/ph/t/lebron-witness-ix-ep-basketball-shoes-hNGbepYn/HQ8035-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5299a55f-5a87-492e-b5c9-73f0daad5a66/LEBRON+WITNESS+IX+EP.png",Standard,LeBron Witness IX EP,+1,"₱5,595","₱4,476",5-12,20% off,2 Colours,White,NK8044-698,3.9,81
https://www.nike.com/ph/t/lebron-witness-ix-ep-basketball-shoes-hNGbepYn/HQ8035-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5299a55f-5a87-492e-b5c9-73f0daad5a66/LEBRON+WITNESS+IX+EP.png",Standard,LeBron Witness IX EP,+1,"₱5,595","₱4,476",5-12,10% off,1 Colours,White,NK5337-391,4.3,772
https://www.nike.com/ph/t/kobe-dri-fit-basketball-t-shirt-jK5WwIAZ/IQ2375-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/8d306422-e717-4d76-b535-5e23a801e8d6/AS+KB+M+NK+DF+TEE+M90+SSNL1+SS.png,Standard,Kobe,Kobe,"₱2,195","₱1,975.50",6-13,,1 Colours,Multi-Color,NK8229-870,3.8,691
https://www.nike.com/ph/t/kobe-dri-fit-basketball-t-shirt-jK5WwIAZ/IQ2375-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/8d306422-e717-4d76-b535-5e23a801e8d6/AS+KB+M+NK+DF+TEE+M90+SSNL1+SS.png,Standard,Kobe,Kobe,"₱2,195","₱1,975.50",5-13,15% off,5 Colours,Blue,NK3148-361,4.6,702
https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-215,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/47bd2587-ff6d-49bc-8ea5-46b595230b54/NIKE+VOMERO+18.png",Standard,Nike Vomero 18,+11,"₱8,395","₱6,716",6-13,10% off,4 Colours,Black,NK4418-724,4.0,230
https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-215,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/47bd2587-ff6d-49bc-8ea5-46b595230b54/NIKE+VOMERO+18.png",Standard,Nike Vomero 18,+11,"₱8,395","₱6,716",6-13,10% off,2 Colours,Blue,NK3546-316,4.2,661
https://www.nike.com/ph/t/luka-5-pf-basketball-shoes-DGKjPNHW/HV8087-302,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/33b8ad7e-e494-412e-b46c-dbf1d967aca5/JORDAN+LUKA+5+PF.png",Standard,Luka 5 PF,Luka 5 PF,"₱7,595","₱6,835.50",6-14,,5 Colours,Black/White,NK3720-152,3.8,637
https://www.nike.com/ph/t/luka-5-pf-basketball-shoes-DGKjPNHW/HV8087-302,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/33b8ad7e-e494-412e-b46c-dbf1d967aca5/JORDAN+LUKA+5+PF.png",Standard,Luka 5 PF,Luka 5 PF,"₱7,595","₱6,835.50",5-11,20% off,3 Colours,White,NK1741-115,4.2,222
https://www.nike.com/ph/t/air-superfly-shoes-NrZqm4/HJ8082-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/34286bf3-58ae-4c9c-8350-3da09eb92993/W+NIKE+AIR+SUPERFLY.png",Standard,Nike Air Superfly,Nike Air Superfly,"₱5,795","₱4,057",5-13,10% off,1 Colours,Blue,NK2593-214,4.3,770
https://www.nike.com/ph/t/air-superfly-shoes-NrZqm4/HJ8082-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/34286bf3-58ae-4c9c-8350-3da09eb92993/W+NIKE+AIR+SUPERFLY.png",Standard,Nike Air Superfly,Nike Air Superfly,"₱5,795","₱4,057",6-13,,4 Colours,Black/White,NK3907-594,4.0,226
https://www.nike.com/ph/t/air-jordan-40-pf-shoes-qkkqRaIg/IQ4088-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4587d0fb-a4ae-4b53-88cd-3b0a06ea9dbb/AIR+JORDAN+40+GO+PF.png",Standard,Air Jordan 40 PF,Air Jordan 40 PF,"₱11,495","₱10,345.50",7-14,,3 Colours,Multi-Color,NK7394-217,4.7,55
https://www.nike.com/ph/t/air-jordan-40-pf-shoes-qkkqRaIg/IQ4088-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4587d0fb-a4ae-4b53-88cd-3b0a06ea9dbb/AIR+JORDAN+40+GO+PF.png",Standard,Air Jordan 40 PF,Air Jordan 40 PF,"₱11,495","₱10,345.50",6-14,20% off,3 Colours,Multi-Color,NK8966-395,4.3,677
https://www.nike.com/ph/t/jordan-cmft-era-shoes-TL6zkD/HJ6778-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9ddc9768-355b-49e4-97f2-0a8ca77c5e2c/WMNS+JORDAN+CMFT+ERA.png",Standard,Jordan CMFT Era,Jordan CMFT Era,"₱6,995","₱3,847",6-13,20% off,2 Colours,Blue,NK2777-849,4.5,352
https://www.nike.com/ph/t/jordan-cmft-era-shoes-TL6zkD/HJ6778-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9ddc9768-355b-49e4-97f2-0a8ca77c5e2c/WMNS+JORDAN+CMFT+ERA.png",Standard,Jordan CMFT Era,Jordan CMFT Era,"₱6,995","₱3,847",5-13,,1 Colours,Black/White,NK1626-232,3.7,467
https://www.nike.com/ph/t/gt-cut-academy-ep-basketball-shoes-DTdMPk/FB2598-015,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f60d24eb-46fc-4dfb-824b-3481a3609623/AIR+ZOOM+G.T.+CUT+ACADEMY+EP.png",Standard,Nike G.T. Cut Academy EP,Nike G.T. Cut Academy EP,"₱4,995","₱3,996",5-13,20% off,4 Colours,Black,NK3667-806,3.7,296
https://www.nike.com/ph/t/gt-cut-academy-ep-basketball-shoes-DTdMPk/FB2598-015,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f60d24eb-46fc-4dfb-824b-3481a3609623/AIR+ZOOM+G.T.+CUT+ACADEMY+EP.png",Standard,Nike G.T. Cut Academy EP,Nike G.T. Cut Academy EP,"₱4,995","₱3,996",5-11,15% off,1 Colours,Multi-Color,NK2907-886,4.3,222
https://www.nike.com/ph/t/aeroswift-dri-fit-adv-mid-rise-brief-lined-8cm-running-shorts-z7RldM/FN2329-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/f0b0831d-cf82-4f9a-9f41-e3e2de1272a9/AS+W+NK+ARSWFT+DFADVMR3INSHORT.png,Standard,Nike AeroSwift,Nike AeroSwift,"₱2,895","₱2,605.50",5-12,15% off,3 Colours,Red,NK1271-889,4.4,362
https://www.nike.com/ph/t/aeroswift-dri-fit-adv-mid-rise-brief-lined-8cm-running-shorts-z7RldM/FN2329-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/f0b0831d-cf82-4f9a-9f41-e3e2de1272a9/AS+W+NK+ARSWFT+DFADVMR3INSHORT.png,Standard,Nike AeroSwift,Nike AeroSwift,"₱2,895","₱2,605.50",7-14,20% off,3 Colours,Red,NK7840-945,3.5,154
